categoria,secao,ano,mes,titulo,url
arquivo,PORTARIAS,2019,,PORTARIA Nº 141-19,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2019/12-dezembro/portaria_no_141-19.pdf
arquivo,PORTARIAS,2019,,PORTARIA Nº 142-19,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2019/12-dezembro/portaria_no_142-19.pdf
arquivo,PORTARIAS,2019,,PORTARIA Nº 143-19,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2019/12-dezembro/portaria_no_143-19.pdf
arquivo,PORTARIAS,2019,,PORTARIA Nº 144-19,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2019/12-dezembro/portaria_no_144-19.pdf
arquivo,PORTARIAS,2019,,PORTARIA Nº 145-19,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2019/12-dezembro/portaria_no_145-19.pdf
arquivo,PORTARIAS,2019,,PORTARIA Nº 146-19,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2019/12-dezembro/portaria_no_146-19.pdf
arquivo,PORTARIAS,2019,,PORTARIA Nº 147-19,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2019/12-dezembro/portaria_no_147-19.pdf
arquivo,PORTARIAS,2019,,PORTARIA Nº 148-19,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2019/12-dezembro/portaria_no_148-19.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 001-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_001-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 002-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_002-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 003-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_003-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 004-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_004-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 005-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_005-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 006-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_006-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 007-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_007-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 008-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_008-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 009-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_009-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 010-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_010-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 011-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_011-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 012-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_012-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 013-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_013-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 014-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_014-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 015-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/01-janeiro/portaria_no_015-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 016-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_016-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 017-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_017-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 018-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_018-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 019-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_019-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 020-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_020-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 021-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_021-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 022-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_022-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 023-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_023-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 024-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/02-fevereiro/portaria_no_024-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 025-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/03-marco/portaria_no_025-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 026-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/03-marco/portaria_no_026-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 027-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/03-marco/portaria_no_027-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 028-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/03-marco/portaria_no_028-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 029-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/03-marco/portaria_no_029-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 030-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/03-marco/portaria_no_030-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 031-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/03-marco/portaria_no_031-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 032-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/03-marco/portaria_no_032-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 033-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/04-abril/portaria_no_033-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 034-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/04-abril/portaria_no_034-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 035 -20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/04-abril/portaria_no_035_-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 036 -20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/04-abril/portaria_no_036_-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 037-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/04-abril/portaria_no_037-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 038-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/06-junho/portaria_no_038-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 039-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/06-junho/portaria_no_039-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 040-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_040-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 041-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_041-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 042-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_042-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 043-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_043-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 044-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_044-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 045-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_045-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 046-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_046-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 047-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_047-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 048-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/07-julho/portaria_no_048-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 049-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/08-agosto/portaria_no_049-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 050-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/08-agosto/portaria_no_050-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 051-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/08-agosto/portaria_no_051-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 052-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/08-agosto/portaria_no_052-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 053-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/08-agosto/portaria_no_053-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 054-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_054-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 055-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_055-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 056-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_056-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 057-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_057-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 058-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_058-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 059-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_059-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 060-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_060-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 061-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_061-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 062-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_062-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 063-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_063-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 064-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_064-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 065-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_065-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 066-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/09-setembro/portaria_no_066-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 067-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_067-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 068-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_068-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 069-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_069-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 070-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_070-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 071-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_071-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 072-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_072-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 073-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_073-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 074-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_074-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 075-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_075-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 075-A-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_075-a-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 076-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_076-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 077-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_077-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 078-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_078-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 079-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_079-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 080-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_080-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 081-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_081-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 082-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/10-outubro/portaria_no_082-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 083-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/11-novembro/portaria_no_083-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 084-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/11-novembro/portaria_no_084-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 085-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/11-novembro/portaria_no_085-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 086-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/11-novembro/portaria_no_086-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 087-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/11-novembro/portaria_no_087-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 088-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/11-novembro/portaria_no_088-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 089-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/11-novembro/portaria_no_089-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 090-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/12-dezembro/portaria_no_090-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 091-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/12-dezembro/portaria_no_091-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 092-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/12-dezembro/portaria_no_092-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 093-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/12-dezembro/portaria_no_093-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 094-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/12-dezembro/portaria_no_094-20.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 095-20 -,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/12-dezembro/portaria_no_095-20_-.pdf
arquivo,PORTARIAS,2020,,PORTARIA Nº 096-20,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2020/12-dezembro/portaria_no_096-20.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 001-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_0001-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 002 - 21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_0002_-_21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 004-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_004-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 005-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_005-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 006-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_006-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 012-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_012-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 013-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_013-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 014-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_014-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 015-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_015-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 016-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_016-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 017-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_017-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 018-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_018-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 019-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_019-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 020-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_020-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 021-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_021-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 022-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_022-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 023-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_023-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 024-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_024-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 025-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_025-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 026-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_026-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 027-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_027-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 028-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_028-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 029-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_029-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 030-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_030-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 031-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_031-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 032-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_032-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 033-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_033-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 034-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_034-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 035-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_035-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 036-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_036-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 037-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_037-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 038-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_038-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 039-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_039-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 040-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_040-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 041-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_041-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 042-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_042-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 043-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_043-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 044-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_044-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 045-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_045-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 046-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_046-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 047-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_047-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 048-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_048-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 049-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_049-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 050-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_050-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 051-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_051-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 052-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_052-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 053-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_053-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 054-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_054-21.pdf
arquivo,PORTARIAS,2021,janeiro,PORTARIA Nº 055-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/janeiro/portaria_no_055-21.pdf
arquivo,PORTARIAS,2021,fevereiro,PORTARIA Nº 056-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/fevereiro/portaria_no_056-21.pdf
arquivo,PORTARIAS,2021,,PORTARIA Nº 057-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/03-marco/portaria_no_057-21_.pdf
arquivo,PORTARIAS,2021,fevereiro,PORTARIA Nº 058-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/fevereiro/portaria_no_058-21.pdf
arquivo,PORTARIAS,2021,fevereiro,PORTARIA Nº 059-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/fevereiro/portaria_no_059-21.pdf
arquivo,PORTARIAS,2021,fevereiro,PORTARIA Nº 060-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/fevereiro/portaria_no_060-21.pdf
arquivo,PORTARIAS,2021,fevereiro,PORTARIA Nº 061-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/fevereiro/portaria_no_061-21.pdf
arquivo,PORTARIAS,2021,fevereiro,PORTARIA Nº 062-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/fevereiro/portaria_no_062-21.pdf
arquivo,PORTARIAS,2021,fevereiro,PORTARIA Nº 063-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/fevereiro/portaria_no_063-21.pdf
arquivo,PORTARIAS,2021,fevereiro,PORTARIA Nº 064-21,http://santoantoniodepadua.rj.gov.br/portal/arquivo/4/2021/fevereiro/portaria_no_064-21.pdf
